Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2010,I,Mirza coquereli,Mammalia,Primates,Cheirogaleidae,Mirza,DE,MG,,,10,hair,mg,S,W
2010,I,Mirza coquereli,Mammalia,Primates,Cheirogaleidae,Mirza,DE,MG,,0.01,,specimens,g,S,W
2010,I,Mirza coquereli,Mammalia,Primates,Cheirogaleidae,Mirza,DE,MG,,,10,specimens,mg,S,W
2010,I,Mirza coquereli,Mammalia,Primates,Cheirogaleidae,Mirza,GB,MG,,15,,specimens,,S,W
2010,I,Phaner furcifer,Mammalia,Primates,Cheirogaleidae,Phaner,DE,MG,,0.01,,hair,g,S,W
2010,I,Phaner furcifer,Mammalia,Primates,Cheirogaleidae,Phaner,DE,MG,,,10,hair,mg,S,W
2010,I,Gorilla beringei,Mammalia,Primates,Hominidae,Gorilla,CD,RW,CD,,2,live,,N,I
2010,I,Gorilla beringei,Mammalia,Primates,Hominidae,Gorilla,DE,RW,,,3795,specimens,g,S,W
2010,I,Gorilla beringei,Mammalia,Primates,Hominidae,Gorilla,DE,RW,,,9.465,specimens,kg,S,W
2010,I,Gorilla beringei,Mammalia,Primates,Hominidae,Gorilla,DE,RW,,,1614,specimens,,S,W
2010,I,Gorilla beringei,Mammalia,Primates,Hominidae,Gorilla,US,CD,,,770.2,specimens,g,S,W
2010,I,Gorilla beringei,Mammalia,Primates,Hominidae,Gorilla,US,RW,,38,,bone pieces,,S,W
2010,I,Gorilla beringei,Mammalia,Primates,Hominidae,Gorilla,US,RW,,74.52,,specimens,g,S,I
2010,I,Gorilla beringei,Mammalia,Primates,Hominidae,Gorilla,US,RW,,7481.66,7741.66,specimens,g,S,W
2010,I,Gorilla beringei,Mammalia,Primates,Hominidae,Gorilla,US,RW,,,131,specimens,ml,S,W
2010,I,Gorilla beringei,Mammalia,Primates,Hominidae,Gorilla,XX,CD,RW,,8,live,,S,W
2010,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,CH,DE,,,1,live,,B,C
2010,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,CN,GN,,10,,live,,Z,C
2010,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,DE,US,,67,67,specimens,,S,F
2010,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,DK,CH,,2,2,specimens,,M,C
2010,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,ES,CH,,2,,live,,Z,C
2010,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,ES,IL,,1,1,live,,Z,C
2010,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,GA,CG,,,2,specimens,,T,
2010,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,GB,CM,,2.2,,specimens,ml,S,I
2010,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,GB,GA,,,250,specimens,,S,W
2010,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,GB,US,,70,,specimens,ml,S,F
2010,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,GB,US,,,1,specimens,,S,C
2010,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,NL,GA,,20,,specimens,ml,S,W
2010,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,NL,GA,,,228,specimens,,S,W
2010,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,US,CM,,80,,specimens,,Z,W
2010,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,US,DE,,,270,specimens,,S,F
2010,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,US,FR,GA,10,,specimens,,S,I
2010,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,US,GA,,,22,specimens,,S,W
2010,I,Pan paniscus,Mammalia,Primates,Hominidae,Pan,DE,CD,,2,,specimens,,S,W
2010,I,Pan paniscus,Mammalia,Primates,Hominidae,Pan,US,BE,DE,,1,skulls,,S,C
2010,I,Pan paniscus,Mammalia,Primates,Hominidae,Pan,US,BE,DE,,12,specimens,,S,C
2010,I,Pan paniscus,Mammalia,Primates,Hominidae,Pan,US,BE,,1,,skulls,,S,C
2010,I,Pan paniscus,Mammalia,Primates,Hominidae,Pan,US,BE,,12,,specimens,,S,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,AU,NL,NL,,1,live,,Z,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,AU,NL,,4,,live,,B,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,AU,NL,,,3,live,,Z,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,AZ,RU,,1,1,live,,Q,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,BR,LB,,1,,live,,E,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,BY,RU,,,6,live,,Q,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,BY,UA,BY,1,,live,,Q,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,BY,UA,,,1,live,,Q,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,CA,US,,,1,live,,Q,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,CN,GN,,61,,live,,Z,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,DE,CH,XX,,2,bodies,,T,O
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,DE,CI,,45,,specimens,,S,W
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,DE,SL,,112,512,specimens,,S,W
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,DK,UG,,200,200,specimens,ml,S,W
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,GA,CG,,,3,specimens,,T,
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,GB,CM,,12.4,,specimens,ml,S,I
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,GB,GA,,,250,specimens,,S,W
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,IR,PK,,2,,live,,Z,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,KR,CN,,1,,derivatives,,E,O
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,KR,CN,,2,3,specimens,,E,O
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,KZ,RU,,,1,live,,Q,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,MA,AE,,4,,live,,Z,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,PL,US,,,1,live,,Q,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,PT,GW,,1,,specimens,,S,W
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,RU,AZ,,,1,live,,Q,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,RU,UA,BY,,1,live,,Q,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,TM,UZ,RU,,2,live,,Q,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,UA,BY,,1,,live,,Q,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,UA,RU,,1,4,live,,Q,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,US,CA,US,1,,live,,T,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,US,CG,,452,,specimens,,S,W
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,US,CG,,,608,specimens,,T,
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,US,DE,US,2,2,live,,Q,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,US,PL,US,1,,live,,Q,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,US,SN,XX,10,,hair,,P,I
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,US,UG,,,100,hair,g,S,W
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,US,UG,,,100,specimens,g,S,W
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,US,UG,,195,,specimens,,S,I
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,US,UG,,,100,teeth,g,S,W
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,US,ZA,US,1,,live,,Q,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,UZ,RU,,2,,live,,Q,C
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,ZA,CF,,,3,live,,B,
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,ZA,CF,,7,,live,,E,W
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,ZA,CF,,,3,specimens,,H,
2010,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,ZA,US,,1,,live,,Q,C
2010,I,Pongo abelii,Mammalia,Primates,Hominidae,Pongo,CH,ID,,60,,hair,g,S,W
2010,I,Pongo abelii,Mammalia,Primates,Hominidae,Pongo,CH,ID,,,0.06,hair,kg,S,W
2010,I,Pongo abelii,Mammalia,Primates,Hominidae,Pongo,CH,ID,,18,68,specimens,,S,W
2010,I,Pongo abelii,Mammalia,Primates,Hominidae,Pongo,GB,RU,,1,,live,,Z,F
2010,I,Pongo abelii,Mammalia,Primates,Hominidae,Pongo,IL,DE,,,1,live,,B,C
2010,I,Pongo abelii,Mammalia,Primates,Hominidae,Pongo,RU,JE,RU,,1,live,,Z,F
2010,I,Pongo abelii,Mammalia,Primates,Hominidae,Pongo,US,CA,ID,1,,hair,g,S,O
2010,I,Pongo abelii,Mammalia,Primates,Hominidae,Pongo,US,CA,ID,1,,hair,g,S,W
2010,I,Pongo abelii,Mammalia,Primates,Hominidae,Pongo,US,CA,US,1,,hair,g,S,F
2010,I,Pongo abelii,Mammalia,Primates,Hominidae,Pongo,US,CA,,1,,hair,g,S,F
2010,I,Pongo abelii,Mammalia,Primates,Hominidae,Pongo,US,CA,,1,,live,,Z,F
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,CH,IL,,,1,live,,Z,C
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,CH,MY,,181,,specimens,,S,C
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,CN,HU,,,1,live,,Z,C
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,CN,ID,,8,,live,,Z,C
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,DE,IL,,,1,live,,Z,C
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,EG,AE,,,3,live,,Z,F
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,ES,CH,,,2,live,,Z,F
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,ES,CH,,,2,specimens,,S,F
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,GB,JE,,1,,bodies,,S,C
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,GB,ZA,ID,1,,live,,Z,F
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,HK,HU,BE,1,,live,,Z,C
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,IL,CH,,1,1,live,,Z,C
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,IL,DE,,1,,live,,Z,C
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,IS,IT,XX,20,,specimens,,M,W
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,JP,ID,,,1,live,,Q,C
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,JP,ID,,1,,live,,T,C
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,SG,DE,,1,1,live,,Z,C
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,SZ,MY,,,26,hair,,S,C
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,SZ,MY,,,155,specimens,,S,C
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,US,CA,ID,,1,hair,g,S,O
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,US,CA,ID,,24,specimens,,M,W
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,US,CA,US,,1,hair,g,S,F
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,US,CA,XX,,1,hair,g,S,O
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,US,CA,,,1,hair,g,S,F
2010,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,US,CA,,,2,live,,Z,F
2010,I,Bunopithecus hoolock,Mammalia,Primates,Hylobatidae,Bunopithecus,KR,CN,,1,1,specimens,,E,O
2010,I,Bunopithecus hoolock,Mammalia,Primates,Hylobatidae,Bunopithecus,US,MM,,,5,live,,B,C
2010,I,Bunopithecus hoolock,Mammalia,Primates,Hylobatidae,Bunopithecus,US,MM,,,5,live,,B,W
2010,I,Hylobates agilis,Mammalia,Primates,Hylobatidae,Hylobates,AE,ID,,2,,bodies,,,I
2010,I,Hylobates agilis,Mammalia,Primates,Hylobatidae,Hylobates,RU,XX,,1,,live,,Z,W
2010,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,AZ,RU,,1,1,live,,Q,C
2010,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,KZ,XX,,1,,live,,Z,C
2010,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,MK,BE,,,2,live,,Z,C
2010,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,RU,AZ,,,1,live,,Q,C
2010,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,RU,CZ,,1,1,live,,Z,C
2010,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,UA,NL,,1,,live,,Z,C
2010,I,Hylobates moloch,Mammalia,Primates,Hylobatidae,Hylobates,GB,AU,,,1,live,,B,C
2010,I,Hylobates moloch,Mammalia,Primates,Hylobatidae,Hylobates,GB,AU,,1,,live,,Z,C
2010,I,Hylobates moloch,Mammalia,Primates,Hylobatidae,Hylobates,US,GB,,,1,live,,Z,F
2010,I,Hylobates moloch,Mammalia,Primates,Hylobatidae,Hylobates,US,IE,GB,1,,live,,Z,F
2010,I,Nomascus gabriellae,Mammalia,Primates,Hylobatidae,Nomascus,ES,IL,,,1,live,,Z,C
2010,I,Nomascus gabriellae,Mammalia,Primates,Hylobatidae,Nomascus,ES,IL,,,1,live,,Z,F
2010,I,Nomascus gabriellae,Mammalia,Primates,Hylobatidae,Nomascus,IL,ES,FR,,1,live,,B,F
2010,I,Nomascus gabriellae,Mammalia,Primates,Hylobatidae,Nomascus,IL,ES,,1,,live,,Z,C
2010,I,Nomascus gabriellae,Mammalia,Primates,Hylobatidae,Nomascus,IL,ES,,1,,live,,Z,F
2010,I,Nomascus gabriellae,Mammalia,Primates,Hylobatidae,Nomascus,IL,FR,,,1,live,,Z,F
2010,I,Nomascus leucogenys,Mammalia,Primates,Hylobatidae,Nomascus,AU,FR,XX,1,,live,,B,
2010,I,Nomascus leucogenys,Mammalia,Primates,Hylobatidae,Nomascus,AU,FR,,,1,live,,Z,F
2010,I,Symphalangus syndactylus,Mammalia,Primates,Hylobatidae,Symphalangus,IL,PT,GB,,1,live,,Z,C
2010,I,Symphalangus syndactylus,Mammalia,Primates,Hylobatidae,Symphalangus,IL,PT,,1,,live,,Z,C
2010,I,Symphalangus syndactylus,Mammalia,Primates,Hylobatidae,Symphalangus,MK,ES,,2,,live,,Z,C
2010,I,Symphalangus syndactylus,Mammalia,Primates,Hylobatidae,Symphalangus,PT,IL,,,1,live,,Z,C
2010,I,Symphalangus syndactylus,Mammalia,Primates,Hylobatidae,Symphalangus,SG,CZ,,2,2,live,,Z,C
2010,I,Symphalangus syndactylus,Mammalia,Primates,Hylobatidae,Symphalangus,UA,AT,,,1,live,,T,C
2010,I,Symphalangus syndactylus,Mammalia,Primates,Hylobatidae,Symphalangus,UA,AT,,1,,live,,Z,C
2010,I,Symphalangus syndactylus,Mammalia,Primates,Hylobatidae,Symphalangus,US,GB,ID,1,1,live,,Z,C
2010,I,Symphalangus syndactylus,Mammalia,Primates,Hylobatidae,Symphalangus,US,GB,,1,1,live,,Z,C
2010,I,Indri indri,Mammalia,Primates,Indriidae,Indri,FR,MU,MG,2,,bodies,,S,O
2010,I,Propithecus spp.,Mammalia,Primates,Indriidae,Propithecus,FR,MG,,32,32,specimens,mg,S,W
2010,I,Propithecus spp.,Mammalia,Primates,Indriidae,Propithecus,FR,MG,,18,18,specimens,ml,S,W
2010,I,Propithecus coquereli,Mammalia,Primates,Indriidae,Propithecus,FR,MU,MG,2,,bodies,,S,O
2010,I,Propithecus coronatus,Mammalia,Primates,Indriidae,Propithecus,FR,MG,,32,,specimens,mg,S,W
2010,I,Propithecus coronatus,Mammalia,Primates,Indriidae,Propithecus,FR,MG,,18,,specimens,ml,S,W
2010,I,Propithecus verreauxi,Mammalia,Primates,Indriidae,Propithecus,DE,MG,,0.1,,hair,g,S,W
2010,I,Propithecus verreauxi,Mammalia,Primates,Indriidae,Propithecus,DE,MG,,,100,hair,mg,S,W
2010,I,Propithecus verreauxi,Mammalia,Primates,Indriidae,Propithecus,DE,MG,,0.2,,specimens,g,S,W
2010,I,Propithecus verreauxi,Mammalia,Primates,Indriidae,Propithecus,DE,MG,,,200,specimens,mg,S,W
2010,I,Propithecus verreauxi,Mammalia,Primates,Indriidae,Propithecus,US,MG,,,68,specimens,,S,W
2010,I,Eulemur spp.,Mammalia,Primates,Lemuridae,Eulemur,BE,CH,US,2,,leather products (small),,,
2010,I,Eulemur spp.,Mammalia,Primates,Lemuridae,Eulemur,FR,MG,,,20,specimens,,S,W
2010,I,Eulemur spp.,Mammalia,Primates,Lemuridae,Eulemur,GB,MG,,,1,hair,mg,S,W
2010,I,Eulemur spp.,Mammalia,Primates,Lemuridae,Eulemur,GB,MG,,,2,specimens,,S,W
2010,I,Eulemur albifrons,Mammalia,Primates,Lemuridae,Eulemur,SA,CZ,,2,,live,,Z,C
2010,I,Eulemur collaris,Mammalia,Primates,Lemuridae,Eulemur,GB,MG,,,1,hair,mg,S,W
2010,I,Eulemur coronatus,Mammalia,Primates,Lemuridae,Eulemur,CH,MG,,,1,specimens,,S,W
2010,I,Eulemur fulvus,Mammalia,Primates,Lemuridae,Eulemur,DE,MG,,0.1,,hair,g,S,W
2010,I,Eulemur fulvus,Mammalia,Primates,Lemuridae,Eulemur,DE,MG,,,100,hair,mg,S,W
2010,I,Eulemur fulvus,Mammalia,Primates,Lemuridae,Eulemur,DE,MG,,0.2,,specimens,g,S,W
2010,I,Eulemur fulvus,Mammalia,Primates,Lemuridae,Eulemur,DE,MG,,,200,specimens,mg,S,W
2010,I,Eulemur fulvus,Mammalia,Primates,Lemuridae,Eulemur,DE,US,MG,,14,skin pieces,,S,W
2010,I,Eulemur fulvus,Mammalia,Primates,Lemuridae,Eulemur,ID,CZ,FR,,1,live,,Z,C
2010,I,Eulemur fulvus,Mammalia,Primates,Lemuridae,Eulemur,ID,CZ,,,1,live,,Z,C
2010,I,Eulemur fulvus,Mammalia,Primates,Lemuridae,Eulemur,NL,IL,,,4,specimens,,S,C
2010,I,Eulemur fulvus,Mammalia,Primates,Lemuridae,Eulemur,TR,IL,,2,2,live,,Z,C
2010,I,Eulemur hybrid,Mammalia,Primates,Lemuridae,Eulemur,CH,MG,,,1,specimens,,S,W
2010,I,Eulemur macaco,Mammalia,Primates,Lemuridae,Eulemur,CH,IT,FR,1,,live,,Z,C
2010,I,Eulemur macaco,Mammalia,Primates,Lemuridae,Eulemur,CH,IT,,,1,live,,Z,C
2010,I,Eulemur macaco,Mammalia,Primates,Lemuridae,Eulemur,CH,MG,,,2,specimens,,S,W
2010,I,Eulemur macaco,Mammalia,Primates,Lemuridae,Eulemur,CZ,CH,FR,1,1,live,,Z,F
2010,I,Eulemur macaco,Mammalia,Primates,Lemuridae,Eulemur,DE,US,MG,,2,skin pieces,,S,W
2010,I,Eulemur macaco,Mammalia,Primates,Lemuridae,Eulemur,FR,MG,,,20,specimens,,S,W
2010,I,Eulemur macaco,Mammalia,Primates,Lemuridae,Eulemur,FR,MU,MG,2,,bodies,,S,O
2010,I,Eulemur macaco,Mammalia,Primates,Lemuridae,Eulemur,ZA,CA,,7,11,live,,Z,F
2010,I,Eulemur mongoz,Mammalia,Primates,Lemuridae,Eulemur,DE,US,MG,,1,skin pieces,,S,W
2010,I,Eulemur rubriventer,Mammalia,Primates,Lemuridae,Eulemur,DE,US,MG,,2,skin pieces,,S,W
2010,I,Eulemur rubriventer,Mammalia,Primates,Lemuridae,Eulemur,FR,MU,MG,1,,bodies,,S,O
2010,I,Eulemur rufus,Mammalia,Primates,Lemuridae,Eulemur,CH,DK,,2,,live,,Z,C
2010,I,Hapalemur spp.,Mammalia,Primates,Lemuridae,Hapalemur,FR,MG,,2,2,specimens,mg,S,W
2010,I,Hapalemur spp.,Mammalia,Primates,Lemuridae,Hapalemur,FR,MG,,2,2,specimens,ml,S,W
2010,I,Hapalemur alaotrensis,Mammalia,Primates,Lemuridae,Hapalemur,GB,JE,MG,1,,bodies,,S,W
2010,I,Hapalemur occidentalis,Mammalia,Primates,Lemuridae,Hapalemur,FR,MG,,2,,specimens,mg,S,W
2010,I,Hapalemur occidentalis,Mammalia,Primates,Lemuridae,Hapalemur,FR,MG,,2,,specimens,ml,S,W
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,CA,,,6,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AU,CN,ES,2,,live,,B,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AU,HK,ES,,2,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AU,HK,,,8,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CA,US,,3,,live,,Z,F
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CH,DE,,,2,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CL,AR,,4,4,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CL,PT,,,5,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,BG,DE,,2,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,BG,GB,,25,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,BG,,12,,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,CA,,10,,live,,B,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,CA,,10,28,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,CZ,IE,,4,live,,T,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,CZ,IE,4,,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,CZ,,,6,live,,T,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,CZ,,6,,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,JP,,13,,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,DE,CH,DE,1,,live,,B,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,DE,CH,DE,,1,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,DE,CH,,1,,live,,B,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,DE,CH,,,1,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,DZ,FR,,4,,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,EC,LV,,,4,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,GB,MG,,,1,hair,mg,S,W
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,GB,MG,,,1,specimens,,S,W
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ID,HU,,,4,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ID,JP,,,3,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,JE,GB,,,2,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,LK,GB,,2,2,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,MA,FR,,,3,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,MK,NL,,10,10,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,NL,IL,,,14,specimens,,S,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,NZ,AU,,1,,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,SA,AE,IE,,2,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,SA,AE,,2,,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,TH,FR,,,2,live,,B,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,TM,RU,ZA,,2,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,TM,ZA,,,1,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,TR,IL,,7,14,live,,Z,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,US,MG,,,225,hair,mg,S,W
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,US,MG,,,20,specimens,ml,S,W
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ZA,CZ,DE,,1,live,,T,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ZA,CZ,GB,,1,live,,T,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ZA,CZ,PL,,1,live,,T,C
2010,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ZA,CZ,,,3,live,,T,C
2010,I,Prolemur simus,Mammalia,Primates,Lemuridae,Prolemur,FR,MG,,,1,live,,S,W
2010,I,Prolemur simus,Mammalia,Primates,Lemuridae,Prolemur,FR,MG,,1,,live,,Z,F
2010,I,Prolemur simus,Mammalia,Primates,Lemuridae,Prolemur,FR,MG,,1.8,1.8,specimens,ml,S,W
2010,I,Prolemur simus,Mammalia,Primates,Lemuridae,Prolemur,GB,MG,,,1,live,,S,C
2010,I,Prolemur simus,Mammalia,Primates,Lemuridae,Prolemur,MG,FR,GB,,1,live,,Z,C
2010,I,Prolemur simus,Mammalia,Primates,Lemuridae,Prolemur,MG,GB,,1,,live,,S,C
2010,I,Varecia rubra,Mammalia,Primates,Lemuridae,Varecia,GB,JE,,1,,bodies,,S,C
2010,I,Varecia rubra,Mammalia,Primates,Lemuridae,Varecia,IL,PL,,,2,live,,Z,C
2010,I,Varecia rubra,Mammalia,Primates,Lemuridae,Varecia,RU,DE,,1,,live,,Z,C
